350, -114.625 
351, -62.375 
352, 183.375 
353, 12.25 
354, -34.5 
355, -37.75 
356, -33.5 
357, -122.125 
358, 0.875 
359, 231.375 
360, 90.0 
361, 87.0 
362, 39.375 
363, 58.0 
364, -100.0 
365, 87.125 
366, 251.625 
367, 143.0 
368, 56.375 
369, 94.625 
370, 65.625 
371, -69.25 
372, 151.375 
373, 314.125 
374, 177.0 
375, 75.375 
376, 87.125 
377, -20.375 
378, -17.75 
379, 108.375 
380, 286.375 
381, 129.75 
382, 137.625 
383, 113.5 
384, 52.625 
385, -21.125 
386, 29.375 
387, 328.5 
388, 172.125 
389, 123.0 
390, 30.25 
391, 51.375 
392, -95.125 
393, 138.125 
394, 375.5 
395, 136.125 
396, 50.25 
397, -35.5 
398, -189.875 
399, -260.375 
400, -32.5 
401, 267.75 
402, 167.625 
403, 1.5 
404, -10.375 
405, -116.5 
406, -11.125 
407, 41.625 
408, 277.875 
409, -75.625 
410, -184.375 
411, -103.75 
412, -162.75 
413, -162.625 
414, -100.5 
415, 166.875 
416, 21.0 
417, -99.25 
418, -132.25 
419, -152.0 
420, -312.75 
421, -81.875 
422, 246.875 
423, 45.875 
424, -132.0 
425, -84.25 
426, -220.5 
427, -360.0 
428, -43.75 
429, 223.25 
430, -39.375 
431, -122.5 
432, -118.5 
433, -95.625 
434, -137.875 
435, 90.25 
436, 298.75 
437, 87.625 
438, 24.375 
439, 12.625 
440, 5.625 
441, -196.25 
442, 125.875 
443, 470.0 
444, 179.125 
445, 76.375 
446, -31.25 
447, -118.25 
448, -172.25 
449, 173.625 
450, 417.375 
451, 125.0 
452, 101.5 
453, 32.25 
454, 45.375 
455, -41.75 
456, 180.375 
457, 371.75 
458, 19.5 
459, 23.375 
460, -82.25 
461, -101.75 
462, -164.25 
463, 41.125 
464, 260.625 
465, -22.25 
466, -81.125 
467, -167.25 
468, -191.75 
469, -293.875 
470, -152.625 
471, 164.25 
472, -118.25 
473, -213.625 
474, -233.875 
475, -284.625 
476, -346.25 
477, -229.875 
478, -112.375 
479, -131.875 
480, -195.25 
481, -221.875 
482, -209.75 
483, -325.5 
484, -164.5 
485, -11.375 
486, 79.75 
487, -218.5 
488, -230.0 
489, -204.5 
490, -273.75 
491, -94.5 
492, 130.625 
493, 28.625 
494, -173.75 
495, -193.75 
496, -151.0 
497, -196.75 
498, -82.25 
499, 55.5 
500, -145.25 
501, -129.0 
502, -159.625 
503, -164.375 
504, -157.25 
505, -36.125 
506, 79.25 
507, -85.0 
508, -78.0 
509, -53.5 
510, -29.25 
511, -32.75 
512, -9.25 
513, 49.25 
514, -63.25 
515, -63.0 
516, -27.75 
517, -65.625 
518, -71.125 
519, -9.875 
520, 49.375 
521, -29.5 
522, -51.875 
523, -35.5 
524, -39.25 
525, -50.875 
526, -4.0 
527, 56.75 
528, -42.625 
529, -33.75 
530, -4.5 
531, -14.25 
532, -58.25 
533, -1.375 
534, 39.375 
535, -45.625 
536, -23.0 
537, -24.75 
538, -39.125 
539, -45.875 
540, -1.625 
541, 37.25 
542, -28.375 
543, -19.5 
544, -11.875 
545, -20.875 
546, -34.5 
547, -1.5 
548, 25.25 
549, -37.125 
550, -24.375 
551, -22.125 
552, -21.0 
553, -29.875 
554, 5.375 
555, 17.5 
556, -9.5 
557, -1.875 
558, -3.5 
559, -0.5 
560, -17.25 
561, 16.875 
562, 30.75 
563, 9.875 
564, 11.5 
565, 0.25 
566, -21.125 
567, -16.875 
568, 28.625 
569, 59.75 
570, 31.0 
571, 23.625 
572, 20.625 
573, 18.625 
574, 21.75 
575, 29.25 
576, 46.125 
577, -5.0 
578, 0.125 
579, -3.875 
580, -12.75 
581, -17.125 
582, 32.5 
583, 57.0 
584, 17.75 
585, 23.375 
586, 31.5 
587, 30.5 
588, -4.875 
589, 32.875 
590, 63.625 
591, 90.25 
592, 92.125 
593, 66.125 
594, 31.5 
595, -3.75 
596, 71.5 
597, 134.5 
598, 107.875 
599, 44.125 
600, 13.5 
601, 14.375 
602, -19.5 
603, 98.375 
604, 124.875 
605, 67.125 
606, 18.0 
607, 24.25 
608, -9.5 
609, -35.875 
610, 19.875 
